id,ref,subject,description,sprint_id,sprint,sprint_estimated_start,sprint_estimated_finish,owner,owner_full_name,assigned_to,assigned_to_full_name,assigned_users,assigned_users_full_name,status,is_closed,swimlane,back-points,design-points,front-points,ux-points,total-points,backlog_order,sprint_order,kanban_order,created_date,modified_date,finish_date,client_requirement,team_requirement,attachments,generated_from_issue,generated_from_task,from_task_ref,external_reference,tasks,tags,watchers,voters,due_date,due_date_reason,epics
9183427,42,Modificar clase,"### ID: Modificar clase

### Titulo

**Como** administrativo **quiero** modificar una clase **para** actualizar su información

### Reglas de negocio

*   El cupo máximo por sala es de 50
*   El cupo mínimo por sala es de 10

### Criterios de aceptación

Escenario 1: Modificación exitosa sin lista de espera activa

```plaintext
Dado el cupo “30” que es menor al cupo máximo “50” y mayor al cupo mínimo “10”...
Cuando se ingresa el cupo “30”, y se seleccionan la actividad “Pilates”, el profesor “Tomás Rodriguez”, la sala “A-01”, el día “12/6/2026”, la hora “14:00”, y se presiona “Guardar cambios”...
Entonces el sistema actualiza la información de la clase e informa “Clase modificada con éxito”.
```

Escenario 2: Modificación exitosa con lista de espera activa y cupo nuevo mayor al actual

```plaintext
Dado el cupo “30” que es menor al cupo máximo “50”, mayor al cupo mínimo “10” y mayor al cupo actual “20”...
Cuando se ingresa el cupo “30”, y se seleccionan la actividad “Pilates”, el profesor “Tomás Rodriguez”, la sala “A-01”, el día “12/6/2026”, la hora “14:00”, y se presiona “Guardar cambios”...
Entonces el sistema actualiza la información de la clase, notifica a las últimas 10 personas de la lista de espera e informa “Clase modificada con éxito. Se ha notificado a 10 personas nuevas desde la lista de espera”.
```

Escenario 3: Modificación fallida por cupo menor al cupo mínimo

```plaintext
Dado el cupo “5” que es menor al cupo mínimo “10”...
Cuando se ingresa el cupo “5”, y se seleccionan la actividad “Funcional”, el profesor “Alvaro Andes”, la sala “A-02”, el día “12/6/2026”, la hora “14:00”, y se presiona “Guardar cambios”...
Entonces el sistema informa “El cupo mínimo es de 10 personas”.
```

Escenario 4: Modificación fallida por cupo mayor al cupo máximo

```plaintext
Dado el cupo “60” que es mayor al cupo mínimo “50”...
Cuando se ingresa el cupo “60”, y se seleccionan la actividad “Yoga”, el profesor “Natalia Gomez”, la sala “A-03”, el día “12/6/2026”, la hora “14:00”, y se presiona “Guardar cambios”...
Entonces el sistema informa “El cupo máximo es de 50 personas”.
```",,,,,fededobal,Federico Dobal,fededobal,Federico Dobal,fededobal,Federico Dobal,New,False,,1.0,1.0,1.0,1.0,4.0,1776866898275973,1776866898275976,1776866898275977,2026-04-22 14:08:18.275982+00:00,2026-04-23 23:32:59.103160+00:00,,False,False,0,,,,,,,[],0,,,5
9185055,44,Eliminar Clase,"### ID: Eliminar Clase

### Titulo

**Como** administrativo     
**quiero** eliminar una clase     
**para** ocultarla en las opciones de inscripcion

### Reglas de negocio

*   Si hay inscriptos en la clase se les reintegra con un cupon

### Criterios de aceptación

Escenario 1: Eliminacion exitosa sin inscriptos

```gherkin
Dado una clase ""Yoga - Martes de 17:00 a 18:30 - Sala A-01"" la cual no posee alumnos inscriptos y una confirmacion de accion aceptada.
Cuando se selecciona la clase ""Yoga - Martes de 17:00 a 18:30 - Sala A-01"", se presiona ""Eliminar"" y luego ""Confirmar""
Entonces el sistema informa que la clase fue eliminada exitosamente.
```

Escenario 2: Eliminacion exitosa con inscriptos

```gherkin
Dado una clase ""Yoga - Martes de 17:00 a 18:30 - Sala A-01"" la cual posee alumnos inscriptos y una confirmacion de accion aceptada.
Cuando se selecciona la clase ""Yoga - Martes de 17:00 a 18:30 - Sala A-01"", se presiona ""Eliminar"" y luego ""Confirmar""
Entonces el sistema informa que la clase fue eliminada y que los clientes afectados recibiran tantos cupones como clases tuvieran.
```

Escenario 3: Eliminacion fallida por operacion cancelada

```gherkin
Dado una clase ""Yoga - Martes de 17:00 a 18:30 - Sala A-01"" y una confirmacion de accion rechazada.
Cuando se selecciona la clase ""Yoga - Martes de 17:00 a 18:30 - Sala A-01"", se presiona ""Eliminar"" y luego ""Cancelar""
Entonces el sistema vuelve a mostrar el listad de la actividad.
```",,,,,alvaroauth,Alvaro,alvaroauth,Alvaro,alvaroauth,Alvaro,New,False,,1.0,1.0,1.0,1.0,4.0,1776896697935597,1776896697935599,1776896697935601,2026-04-22 22:24:57.935605+00:00,2026-04-23 23:10:12.259441+00:00,,False,False,0,,,,,,,[],0,,,5
9185567,45,Generar Comprobante,"### ID: Generar Comprobante

### Titulo

**Como** usuario  
**quiero** generar un comprobante  
**para** ver el detalle de un pago

### Reglas de negocio

### Criterios de aceptación

Escenario 1: Generacion exitosa

```gherkin
Dado una conexion exitosa con el sistema con el gestor de informacion de pagos
Cuando se presiona ""Generar comprobante""
Entonces el sistema muestra el comprobante generado con toda su informacion
```

Escenario 2: Generacion fallida por falla de conexion

```gherkin
Dado una conexion fallida con el sistema con el gestor de informacion de pagos
Cuando se presiona ""Generar comprobante""
Entonces el sistema informa que hubo un error al recuperar la informacion del pago
```",,,,,alvaroauth,Alvaro,alvaroauth,Alvaro,alvaroauth,Alvaro,New,False,,1.0,1.0,1.0,1.0,4.0,1776898642661054,1776898642661056,1776898642661057,2026-04-22 22:57:22.661061+00:00,2026-04-22 23:04:14.500564+00:00,,False,False,0,,,,,,,[],0,,,2
9185924,46,Activar notificaciones,"### ID: Activar notificaciones

### Titulo

**Como** cliente       
**quiero** que me notifiquen    
**para** recordar eventos importantes

### Reglas de negocio

\-

### Criterios de aceptación

Escenario 1: Activacion de notificacion exitosa

```gherkin
Dado un cliente con DNI ""12345678"" y la confirmación aceptada...
Cuando se presiona sobre el boton de la campana desactivada y se presiona ""Aceptar"".
Entonces el sistema informa ""Notificaciones activadas"" y pone la campana activada.
```

Escenario 2: Activacion de notificacion fallido por operacion cancelada

```gherkin
Dado un cliente con DNI ""12345678"" y la confirmación cancelada...
Cuando se presiona sobre el boton de la campana desactivada y se presiona ""Cancelar"".
Entonces el sistema muestra al usuario el panel de notificaciones.
```",,,,,alvaroauth,Alvaro,alvaroauth,Alvaro,alvaroauth,Alvaro,New,False,,1.0,1.0,1.0,1.0,4.0,1776899085453920,1776899085453921,1776899085453922,2026-04-22 23:04:45.453927+00:00,2026-04-23 23:49:45.053073+00:00,,False,False,0,,,,,,,[],0,,,8
9186839,47,Reservar Clase no abonados pago completo,"### ID: Reservar Clase no abonados pago completo

### Titulo

\-**Como** Cliente no abonado **quiero** reservar una clase con pago completo **para** poder asegurar mi lugar en la actividad

### Reglas de negocio

### Criterios de aceptación

Escenario 1: Reserva exitosa con pago completo

```plaintext
Dado el cliente con DNI “22.222.222” y la clase ""Gym"" de la fecha “22-4-2026 18:00” con cupo disponible
Cuando el cliente selecciona la clase “22-4-2026 18:00”  y “Pago completo”, realiza el pago desde la aplicación de Mercado Pago
Entonces se registra el pago, el sistema inscribe al cliente, y se notifica que la reserva se realizó con éxito.
```

Escenario 2: Reserva con seña fallida por tiempo límite

```plaintext
Dado el cliente con DNI “22.222.222” y la clase ""Gym""de la fecha “22-4-2026 18:00” con cupo disponible que comienza en 10 horas
Cuando el cliente selecciona la clase “22-4-2026 18:00”
Entonces el sistema no muestra la opción de “Señar” y solo permite el “Pago completo”.
```",,,,,facundogerli,Facundo Gerli,facundogerli,Facundo Gerli,facundogerli,Facundo Gerli,New,False,,1.0,1.0,1.0,1.0,4.0,1776909516391052,1776909516391056,1776909516391058,2026-04-23 01:58:36.391063+00:00,2026-04-24 01:13:43.695364+00:00,,False,False,0,,,,,,,[],0,,,3
9189850,49,Registrar Recepcionista,"### **ID:** Registrar Recepcionista

### Titulo

Como administrador quiero registrar a un recepcionista para que pueda gestionar el sistema y la atención al cliente

### Reglas de negocio

El correo electrónico debe ser único en el sistema.

### Criterios de aceptación

Escenario 1: Registro exitoso

```plaintext
Dado el email ""recepcion1@cef.com"" que no se encuentran registrado
Cuando el administrador ingresa el nombre ""María"", apellido ""Gómez"", DNI ""35123456"" y el email ""recepcion1@cef.com"", y presiona ""Registrar Empleado""
Entonces el sistema efectúa el registro e informa ""Recepcionista registrado con éxito""

```

Escenario 2: Registro fallido por Email existente

```plaintext
Dado el email ""recepcion1@cef.com"" que ya pertenece a una cuenta existente
Cuando el administrador intenta registrar un nuevo recepcionista ingresando el nombre ""María"", apellido ""Gómez"", DNI ""35123456"" y el email ""recepcion1@cef.com"", y presiona ""Registrar Empleado""
Entonces el sistema informa ""El correo electrónico ya está en uso por otro usuario"" 
```",,,,,battistaenzo,Enzo Battista,battistaenzo,Enzo Battista,battistaenzo,Enzo Battista,New,False,,1.0,1.0,1.0,1.0,4.0,1776978079016750,1776978079016766,1776978079030442,2026-04-23 21:01:19.030447+00:00,2026-04-24 15:06:01.117521+00:00,,False,False,0,,,,,,,[],0,,,6
9189853,50,Ver Total de Usuarios,"### ID: Ver Total de Usuarios

### Titulo

**Como** administrador  
**quiero** ver el total de usuarios  
**para** analizar el estado actual del negocio

### Reglas de negocio

### Criterios de aceptación

Escenario 1: Vista exitosa

```gherkin
Dado que existen clientes en el sistema
Cuando se presiona ""Generar reporte."", se selecciona ""Total de usuarios."", categoria ""Clientes"" y se presiona ""Visualizar reporte"".
Entonces el sistema muestra la cantidad de clientes totales del sistema.
```

Escenario 2: Vista vacia

```gherkin
Dado que no existen clientes en el sistema
Cuando se presiona ""Generar reporte."", se selecciona ""Total de usuarios."", categoria ""Clientes"" y se presiona ""Visualizar reporte"".
Entonces el sistema informa que no existen clientes registrados.
```",,,,,alvaroauth,Alvaro,alvaroauth,Alvaro,alvaroauth,Alvaro,New,False,,1.0,1.0,1.0,1.0,4.0,1776978111052711,1776978111052713,1776978111052714,2026-04-23 21:01:51.052718+00:00,2026-04-24 02:36:28.006312+00:00,,False,False,0,,,,,,,[],0,,,10
9189875,51,Listar historial de asistencia como administrador,"### ID: Listar historial de asistencia como administrador

### Título

**Como** administrador

**quiero** listar el historial de un cliente registrado

**para** ver a su historial de asistencia

### Reglas de negocio

\* 

### Criterios de aceptacion

Escenario 1: Muestra de listado exitoso

```gherkin
Dado que el usuario con rol de administrador ingresa el dni “44332211” de un usuario registrado
Cuando ingrese “44332211”
Entonces Se va a mostrar el listado de asistencia del cliente
```

Escenario 2: Muestra de listado fallido

```gherkin
Dado que el usuario con rol de administrador ingresa el dni “44332222” de un usuario no registrado
Cuando ingrese “44332222”
Entonces se va a mostrar un mensaje que informe que el usuario con ese DNI no pertenece a un usuario registrado.
```

** Notar que recepcionista y dueño son administrativos **",,,,,juansegobia,Juan Segobia,juansegobia,Juan Segobia,juansegobia,Juan Segobia,New,False,,1.0,1.0,1.0,1.0,4.0,1776978609723589,1776978609723591,1776978609723592,2026-04-23 21:10:09.723597+00:00,2026-04-24 02:30:19.467781+00:00,,False,False,0,,,,,,,[],0,,,4
9189914,53,Remover cliente,"### ID: Remover cliente

### Titulo

**Como** administrativo **quiero** suprimir a un cliente no confirmado en la lista de espera **para** que la misma avance.

### Reglas de negocio

\-

### Criterios de aceptación

Escenario 1: Remoción exitosa

```plaintext
Dado un administrativo con DNI “12345678”...
Cuando se selecciona el DNI ""22555666"" de la lista de espera y se presiona ""Eliminar""...
Entonces el sistema lo suprime de la lista y se le envía un WhatsApp notificándole.
```",,,,,fededobal,Federico Dobal,fededobal,Federico Dobal,fededobal,Federico Dobal,New,False,,1.0,1.0,1.0,1.0,4.0,1776979536417081,1776979536417082,1776979536417084,2026-04-23 21:25:36.417087+00:00,2026-04-23 21:48:53.608453+00:00,,False,False,0,,,,,,,[],0,,,7
9190063,57,Agregar actividad,"### **ID: Agregar actividad**

### **Titulo**

**Como** administrativo **quiero** agregar una actividad **para** que se puedan dictar clases

### **Reglas de negocio**

*   El nombre de la actividad debe ser único

### **Criterios de aceptación**

Escenario 1: Agregado exitoso

```plaintext
Dado un administrativo con DNI ""12345678"" y la actividad “Yoga” que no existe...
Cuando se ingresa el nombre de actividad “Yoga” y la descripción “Disciplina enfocada en el equilibrio integral”, y se presiona “Agregar actividad""...
Entonces el sistema agrega la actividad e informa “Actividad agregada con éxito”.
```

Escenario 2: Agregado fallido por actividad existente

```plaintext
Dado un administrativo con DNI ""12345678"" y la actividad “Pilates” que ya existe...
Cuando se ingresa el nombre de actividad “Pilates” y la descripción “Método de entrenamiento que prioriza el control corporal, la alineación y el fortalecimiento”, y se presiona “Agregar actividad""...
Entonces el sistema informa “Ya existe una actividad con ese nombre”.
```",,,,,fededobal,Federico Dobal,fededobal,Federico Dobal,fededobal,Federico Dobal,New,False,,1.0,1.0,1.0,1.0,4.0,1776985447282245,1776985447282247,1776985447282248,2026-04-23 23:04:07.282252+00:00,2026-04-23 23:26:21.253994+00:00,,False,False,0,,,,,,,[],0,,,56
9190064,58,Modificar actividad,"### **ID: Modificar actividad**

### **Titulo**

**Como** administrativo **quiero** modificar una actividad **para** que se mantenga actualizada

### **Reglas de negocio**

*   El nombre de la actividad debe ser único

### **Criterios de aceptación**

Escenario 1: Modificación exitosa

```plaintext
Dado un administrativo con DNI ""12345678"" y la actividad “Entrenamiento Funcional” que no existe...
Cuando se ingresa el nombre de actividad “Entrenamiento Funcional” y la descripción “Disciplina enfocada en el equilibrio integral”, y se presiona “Modificar actividad""...
Entonces el sistema agrega la actividad e informa “Actividad modificada con éxito”.
```

Escenario 2: Modificación fallida por actividad existente

```plaintext
Dado un administrativo con DNI ""12345678"" y la actividad “Pilates” que ya existe...
Cuando se ingresa el nombre de actividad “Pilates” y la descripción “Método de entrenamiento que prioriza el control corporal, la alineación y el fortalecimiento”, y se presiona “Modificar actividad""...
Entonces el sistema informa “Ya existe una actividad con ese nombre”.
```",,,,,fededobal,Federico Dobal,fededobal,Federico Dobal,fededobal,Federico Dobal,New,False,,1.0,1.0,1.0,1.0,4.0,1776985456043010,1776985456043012,1776985456043013,2026-04-23 23:04:16.043018+00:00,2026-04-23 23:25:55.532995+00:00,,False,False,0,,,,,,,[],0,,,56
9190066,59,Eliminar actividad,"### **ID: Eliminar actividad**

### **Titulo**

**Como** administrativo **quiero** eliminar una actividad **para** que se dejen de dictar clases

### **Reglas de negocio**

*   Para poder eliminarse, la actividad no debe tener clases con clientes inscriptos

### **Criterios de aceptación**

Escenario 1: Eliminación exitosa

```plaintext
Dado un administrativo con DNI ""12345678"" y la actividad “Yoga” que no tiene clases asociadas con clientes inscriptos...
Cuando se selecciona la actividad ""Yoga"" y se presiona ""Eliminar actividad""...
Entonces el sistema elimina la actividad e informa “Actividad eliminada con éxito”.
```

Escenario 2: Eliminación fallida por clientes inscriptos

```plaintext
Dado un administrativo con DNI ""12345678"" y la actividad “Pilates” que tiene dos clases asociadas con clientes inscriptos...
Cuando se selecciona la actividad ""Pilates"" y se presiona ""Eliminar actividad""...
Entonces el sistema informa “No se puede eliminar una actividad con clientes inscriptos”.
```",,,,,fededobal,Federico Dobal,fededobal,Federico Dobal,fededobal,Federico Dobal,New,False,,1.0,1.0,1.0,1.0,4.0,1776985464089095,1776985464089097,1776985464089098,2026-04-23 23:04:24.089101+00:00,2026-04-23 23:25:29.176268+00:00,,False,False,0,,,,,,,[],0,,,56
9190067,60,Listar profesores en actividad,"### **ID: Listar profesores en actividad**

### **Titulo**

**Como** administrativo **quiero** ver los profesores anotados en una actividad **para** estar al tanto del estado laboral

### **Reglas de negocio**

\-

### **Criterios de aceptación**

Escenario 1: Listado exitoso

```plaintext
Dado un administrativo con DNI ""12345678"" y que la actividad ""Yoga"" tiene profesores asociados...
Cuando se selecciona la actividad “Yoga” y se presiona “Ver profesores asociados""...
Entonces el sistema lista los profesores asociados a la actividad.
```

Escenario 2: Listado vacío

```plaintext
Dado un administrativo con DNI ""12345678"" y que la actividad ""Pilates"" no tiene profesores asociados...
Cuando se selecciona la actividad “Pilates” y se presiona “Ver profesores asociados""...
Entonces el sistema informa ""No existen profesores asociados a esta actividad"".
```",,,,,fededobal,Federico Dobal,fededobal,Federico Dobal,fededobal,Federico Dobal,New,False,,1.0,1.0,1.0,1.0,4.0,1776985489119569,1776985489119571,1776985489119572,2026-04-23 23:04:49.119576+00:00,2026-04-23 23:31:28.241467+00:00,,False,False,0,,,,,,,[],0,,,56
9190070,61,Listar actividades,"### **ID: Listar actividades**

### **Titulo**

**Como** administrativo **quiero** listar las actividades **para** estar al tanto

### **Reglas de negocio**

\-

### **Criterios de aceptación**

Escenario 1: Listado exitoso

```plaintext
Dado un administrativo con DNI ""12345678"" y la existencia de actividades...
Cuando se presiona “Listar actividades""...
Entonces el sistema lista las actividades disponibles junto con los botones ""Modificar actividad"", ""Ver profesores"" y ""Eliminar actividad"".
```

Escenario 2: Listado vacío

```plaintext
Dado un administrativo con DNI ""12345678"" y que no existen actividades...
Cuando se presiona “Listar actividades""...
Entonces el sistema informa ""No hay actividades""
```",,,,,fededobal,Federico Dobal,fededobal,Federico Dobal,fededobal,Federico Dobal,New,False,,1.0,1.0,1.0,1.0,4.0,1776985522232093,1776985522232096,1776985522232097,2026-04-23 23:05:22.232101+00:00,2026-04-23 23:31:32.092894+00:00,,False,False,0,,,,,,,[],0,,,56
9190072,62,Agregar Clase,"### ID: Agregar Clase

### Titulo

**Como** administrativo   
**quiero** agregar una clase   
**para** que los clientes puedan anotarse

### Reglas de negocio

### Criterios de aceptación

Escenario 1: Agregado exitoso

```gherkin
Dado que no existe una clase en la sala ""A-02"" los martes en el rango horario de ""19:00"" a ""20:30"" y el DNI del profesor ""40123456"" el cual no tiene clases asignadas los martes en el rango horario de ""19:00"" a ""20:30""
Cuando se selecciona la actividad ""Yoga"", se selecciona el dia ""Martes"", el horario de entrada ""19:00"", el horario de salida ""20:30"", la sala ""A-02"", el profesor ""40123456"" y se presiona el boton agregar 
Entonces el sistema informa que la clase fue agendada exitosamente.
```

Escenario 2: Agregado fallido por sala ocupada

```gherkin
Dado que ya existe una clase en la sala ""A-02"" los martes en el rango horario de ""19:00"" a ""20:30"".
Cuando se selecciona la actividad ""Yoga"", se selecciona el dia ""Martes"", el horario de entrada ""19:00"", el horario de salida ""20:30"", la sala ""A-02"", el profesor ""40123456"" y se presiona el boton agregar 
Entonces el sistema informa que ya hay una clase agendada en la sala, dia y horario seleccionados.
```

Escenario 3: Agregado fallido por profesor ocupado

```gherkin
Dado que no existe una clase en la sala ""A-02"" los martes en el rango horario de ""19:00"" a ""20:30"" y el DNI del profesor ""40123456"" el cual tiene clases asignadas los martes en el rango horario de ""19:00"" a ""20:30""
Cuando se selecciona la actividad ""Yoga"", se selecciona el dia ""Martes"", el horario de entrada ""19:00"", el horario de salida ""20:30"", la sala ""A-02"", el profesor ""40123456"" y se presiona el boton agregar 
Entonces el sistema informa que el profesor seleccionado ya tiene una clase asignada el dia y horario seleccionado.
```",,,,,alvaroauth,Alvaro,alvaroauth,Alvaro,alvaroauth,Alvaro,New,False,,1.0,1.0,1.0,1.0,4.0,1776985876155549,1776985876155551,1776985876155552,2026-04-23 23:11:16.155556+00:00,2026-04-23 23:22:04.177663+00:00,,False,False,0,,,,,,,[],0,,,5
9190161,63,Cancelar Clase,"### ID: Cancelar Clase

### Titulo

**Como** administrativo  
**quiero** cancelar una clase  
**para** que no se puedan anotar 

### Reglas de negocio

### Criterios de aceptación

Escenario 1: Cancelacion exitosa sin inscriptos

```gherkin
Dada una clase ""Yoga - Martes de 20:00 a 21:00"" - Sala A-01"" la cual no posee inscriptos
Cuando se selecciona la clase ""Yoga - Martes de 20:00 a 21:00"" - Sala A-01"" y se presiona ""Cancelar"".
Entonces el sistema informa que la clase fue cancelada exitosamente.
```

Escenario 2: Cancelacion exitosa con inscriptos

```gherkin
Dada una clase ""Yoga - Martes de 20:00 a 21:00"" - Sala A-01"" la cual posee inscriptos
Cuando se selecciona la clase ""Yoga - Martes de 20:00 a 21:00"" - Sala A-01"" y se presiona ""Cancelar"".
Entonces el sistema informa que la clase fue cancelada exitosamente y que se le reintegrara a cada cliente afectado la clase correspondiente.
```",,,,,alvaroauth,Alvaro,alvaroauth,Alvaro,alvaroauth,Alvaro,New,False,,1.0,1.0,1.0,1.0,4.0,1776987124569249,1776987124569251,1776987124569253,2026-04-23 23:32:04.569257+00:00,2026-04-24 02:31:43.897612+00:00,,False,False,0,,,,,,,[],0,,,5
9190235,64,Desactivar notificaciones,"### ID: Desactivar notificaciones

### Titulo

**Como** cliente        
**quiero** que me dejen de notificar    
**para** dejar de recordar eventos

### Reglas de negocio

\-

### Criterios de aceptación

Escenario 1: Desactivacion de notificacion exitosa

```gherkin
Dado un cliente con DNI ""12345678"" y la confirmación aceptada...
Cuando se presiona sobre el boton de la campana activada y se presiona ""Aceptar"".
Entonces el sistema informa ""Notificaciones desactivadas"" y pone la campana desactivada.
```

Escenario 2: Desactivacion de notificaciones fallido por operacion cancelada

```gherkin
Dado un cliente con DNI ""12345678"" y la confirmación cancelada...
Cuando se presiona sobre el boton de la campana activada y se presiona ""Cancelar"".
Entonces el sistema muestra al usuario el panel de notificaciones.
```",,,,,fededobal,Federico Dobal,fededobal,Federico Dobal,fededobal,Federico Dobal,New,False,,1.0,1.0,1.0,1.0,4.0,1776988054425903,1776988054425906,1776988054425907,2026-04-23 23:47:34.425911+00:00,2026-04-23 23:50:06.436023+00:00,,False,False,0,,,,,,,[],0,,,8
9190240,65,Modificar notificación,"### ID: Modificar notificación

### Titulo

**Como** administrativo  
**quiero** modificar una notificación  
**para** variar en los recordatorios de falta de pago

### Reglas de negocio

*   La notificación debe estar dentro de los 10 días de gracia

### Criterios de aceptación

Escenario 1: Modificación de notificacion exitosa

```gherkin
Dado un administrativo con DNI ""12345678"" y el día ""5"" para recordar la falta de pago...
Cuando se selecciona el cliente ""Juan Perez"" con DNI ""12345678"", se ingresa el día ""5"" y se presiona ""Modificar recordatorio""...
Entonces el sistema modifica el recordatorio e informa ""Recordatorio modificado"".
```

Escenario 2: Modificacion de notificacion fallida por día fuera de los días de gracia

```gherkin
Dado un administrativo con DNI ""12345678"" y el día ""15"" para recordar la falta de pago...
Cuando se selecciona el cliente ""Juan Perez"" con DNI ""12345678"", se ingresa el día ""15"" y se presiona ""Modificar recordatorio""...
Entonces el sistema informa ""El recordatorio debe estar dentro de los 10 días de gracia para pagar"".
```",,,,,fededobal,Federico Dobal,fededobal,Federico Dobal,fededobal,Federico Dobal,New,False,,1.0,1.0,1.0,1.0,4.0,1776988413082735,1776988413082737,1776988413082739,2026-04-23 23:53:33.082742+00:00,2026-04-24 00:00:32.869762+00:00,,False,False,0,,,,,,,[],0,,,8
9190298,66,Reservar Clase no abonados con seña,"### ID: Reservar Clase no abonados con seña

### Titulo

*   **Como** Cliente no abonado **quiero** reservar una clase con seña **para** poder asegurar mi lugar en la actividad.

### Reglas de negocio

*   La opción de abonar con seña solo debe estar habilitada si faltan más de 24 horas para el inicio de la clase.

### Criterios de aceptación

Escenario 1: Reserva exitosa con seña

```plaintext
Dado el cliente con DNI “22.222.222” y la clase “Gym” de la fecha “22-4-2026 18:00” con cupo disponible que comienza en 72 horas

Cuando el cliente selecciona la clase “22-4-2026 18:00” y “Señar”

Entonces el sistema redirige al usuario al pago de la inscripción con Mercado Pago, espera  respuesta, se registra el pago y se notifica que la seña se realizó con éxito.
```

Escenario 2: Reserva con seña fallida por tiempo límite

```plaintext
Dado el cliente con DNI “22.222.222” y la clase “Gym” de la fecha “22-4-2026 18:00” con cupo disponible que comienza en 10 horas

Cuando el cliente selecciona la clase

Entonces el sistema no muestra la opción de “Señar” y solo permite el “Pago completo”
```",,,,,facundogerli,Facundo Gerli,facundogerli,Facundo Gerli,facundogerli,Facundo Gerli,New,False,,1.0,1.0,1.0,1.0,4.0,1776991950400552,1776991950400554,1776991950400555,2026-04-24 00:52:30.400559+00:00,2026-04-24 01:13:58.355331+00:00,,False,False,0,,,,,,,[],0,,,3
9190301,67,Cancelar Reserva no abonados,"### ID: Cancelar reserva no abonados

### Titulo

*   **Como** Cliente no abonado **quiero** cancelar mi reserva de un día particular **para** liberar el cupo.

### Reglas de negocio

*   Si la cancelación se realiza con más de 24 horas de antelación, el sistema realiza un reembolso sobre el pago de la actividad.

### Criterios de aceptación

Escenario 1: Cancelación exitosa con más de 24hs de antelación.

```plaintext
Dado el cliente con DNI “22.222.222” que posee una reserva para la clase con fecha “22-4-2026 18:00” y comienzo en 30hs

Cuando el Cliente selecciona “Cancelar Reserva”

Entonces el sistema libera el cupo, notifica a los clientes en cola de espera sobre la disponibilidad de la clase, acredita la devolución del pago perteneciente a la clase, notifica al cliente sobre la devolución e informa que la cancelación se realizó con éxito.
```

Escenario 2: Cancelación exitosa con menos de 24hs de antelación

```plaintext
Dado el cliente con DNI “22.222.222” que posee una reserva para la clase con fecha “22-4-2026 18:00” y comiendo en 23hs

Cuando el Cliente selecciona “Cancelar Reserva”

Entonces el sistema libera el cupo, notifica a los clientes en cola de espera sobre la disponibilidad de la clase e informa que no corresponde devolución debido a que la cancelación se realizó con menos de 24hs de antelación
```",,,,,facundogerli,Facundo Gerli,facundogerli,Facundo Gerli,facundogerli,Facundo Gerli,New,False,,1.0,1.0,1.0,1.0,4.0,1776992518197432,1776992518197435,1776992518197436,2026-04-24 01:01:58.197440+00:00,2026-04-24 13:25:32.306630+00:00,,False,False,0,,,,,,,[],0,,,3
9190318,68,Filtrar Reserva por actividad,"### ID: Filtrar Reserva por actividad

### Titulo

*   **Como** cliente **quiero** filtrar mis reservas por actividad **para** encontrar una rápidamente.

### Reglas de negocio

### Criterios de aceptación

Escenario 1: Filtrado con éxito

```plaintext
Dado un cliente con DNI “22.222.222” y la actividad “Gym” esta en el sistema, donde el cliente realizó reservas
Cuando selecciona el filtro de actividad y elige “Gym”
Entonces el sistema actualiza la lista y muestra únicamente las reservas de “Gym”
```

Escenario 2: Filtrado con éxito sin resultados

```plaintext
Dado un cliente con DNI “22.222.222” y la actividad “Gym” esta en el sistema, donde el cliente no realizó reservas
Cuando selecciona el filtro de actividad y elige “Gym”
Entonces el sistema informa “No se encontraron reservas”. 
```",,,,,facundogerli,Facundo Gerli,facundogerli,Facundo Gerli,facundogerli,Facundo Gerli,New,False,,1.0,1.0,1.0,1.0,4.0,1776992945775287,1776992945775290,1776992945775291,2026-04-24 01:09:05.775296+00:00,2026-04-24 01:14:15.049646+00:00,,False,False,0,,,,,,,[],0,,,3
9190323,69,Registrar profesor,"### **ID:** Registrar Profesor

### Titulo

Como administrador quiero registrar a un profesor para tenerlo en la nómina del centro

### Reglas de negocio

\-

### Criterios de aceptación

Escenario 1: Registro exitoso

```plaintext
Dado el DNI ""32654987"" que no se encuentra registrado
Cuando el administrador ingresa el nombre ""Carlos"", apellido ""López"", DNI ""32654987"" y presiona ""Registrar Profesor""
Entonces el sistema guarda los datos del profesor e informa ""Profesor registrado con éxito""
```

Escenario 2: Registro fallido por profesor ya existente

```plaintext
Dado un profesor que ya fue cargado previamente con el DNI ""32654987""
Cuando el administrador intenta registrarlo nuevamente con ese mismo documento
Entonces el sistema informa ""El profesor con este número de documento ya se encuentra registrado""

```",,,,,battistaenzo,Enzo Battista,battistaenzo,Enzo Battista,battistaenzo,Enzo Battista,New,False,,1.0,1.0,1.0,1.0,4.0,1776993106866011,1776993106866027,1776993106878000,2026-04-24 01:11:46.878004+00:00,2026-04-24 15:03:37.308014+00:00,,False,False,0,,,,,,,[],0,,,6
